Address,Price,livingArea,bedrooms,bathroom
['5340 The Savoy St'],['1145'],"['1066', '1066', '\\""1', '1150', '1167', '1067', '1176', '1115', '1438', '1260', '1272']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['2', '2', '2', '1.5', '2', '1.5', '1.5', '1', '2', '1', '2']"
['7491 Garnet Dr'],['1635'],"['2012', '2012', '\\""2', '2232', '1924', '1924', '1924', '1116', '1924', '1116', '2200', '985', '2238']","['3', '3', '3', '4', '3', '3', '3', '3', '3', '3', '4', '4', '3']","['2.5', '2.5', '3', '2.5', '3', '3', '3', '2.5', '3', '2.5', '2', '2.5', '2.5']"
['8347 Marlborough Dr'],['1144'],"['1318', '1318', '\\""1', '1488', '975', '1014', '975', '1040', '1000', '1352', '975', '1040']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['2', '2', '2', '2', '1', '1', '1', '1.5', '1', '2', '1', '1']"
['1196 Vienna Ct'],['1516'],"['1334', '1334', '\\""1', '2105', '1138', '1344', '1344', '1690', '3380', '1278', '1554', 'null']","['4', '4', '4', '3', '4', '4', '4', '4', '4', '5', '5', 'null']","['2.5', '2.5', '3', '2.5', '2.5', '2.5', '2.5', '2.5', '3', '3', '3', 'null']"
['1595 Danube Ct'],['1610'],"['2006', '2006', '\\""2', '2286', '1512', '2090', '1460', '1486', '2146', '1003', '2092', '1003', '1003', '2092', '1920', '1920']","['4', '4', '4', '4', '3', '4', '3', '3', '4', '4', '4', '4', '4', '4', '3', '3']","['2.5', '2.5', '3', '2.5', '2', '2.5', '2.5', '2.5', '2.5', '2.5', '2.5', '2', '3', '3', '3', '3']"
['6632 Biscayne Blvd'],['1300'],"['1488', '1488', '\\""1', '1440', '1308', '1525', '1398', '1360', '1360', '1427', '1360', '1373', '1411', '1411']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['2.5', '2.5', '3', '2.5', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2']"
['2422 Brianna Dr'],['1245'],"['1660', '1660', '\\""1', '830', '1440', '1456', '735', '1456', '1660', '1384', '1470']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['2.5', '2.5', '3', '2.5', '2.5', '2.5', '2.5', '2.5', '2.5', '3', '3']"
['7037 Dalmatia Dr'],['1445'],"['1674', '1674', '\\""1', '1592', '1634', '2025', '1296', '2234', '1785', '1539', '1127']","['4', '4', '4', '3', '4', '3', '5', '4', '3', '4', '3']","['3', '3', '3', '3', '3', '2', '2', '2.5', '2.5', '3', '2']"
['2709 Austin Ln'],['1545'],"['1725', '1725', '\\""1', '1556', '1784', '3187', '2084', '1664', '1593', '1355', '1737']","['4', '4', '4', '3', '3', '3', '5', '4', '3', '3', '3']","['2.5', '2.5', '3', '2', '2', '3.5', '3', '2.5', '2', '2', '2']"
['183 Shenandoah Dr'],['1445'],"['1686', '1686', '\\""1', '1536', '830', '860', '853', '1740', '768', '1660', '1702']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['2.5', '2.5', '3', '2.5', '2.5', '2.5', '2.5', '2.5', '2.5', '2.5', '2']"
['11746 Registry Blvd'],['1645'],"['2228', '2228', '\\""2', '2358', '2992', '1660', '3212', '1550', '2228', '1120', '1094', '1488', '2228', '1456']","['3', '3', '3', '4', '5', '3', '5', '4', '4', '4', '4', '3', '4', '4']","['3', '3', '3', '3', '2', '2.5', '3.5', '3.5', '3', '3', '3', '2', '3', '3']"
['1083 Lombardy Way'],['1345'],"['1308', '1308', '\\""1', '1820', '1248', '1120', '1176', '1308', '1148', '1212', '1064']","['3', '3', '3', '4', '5', '3', '4', '3', '3', '3', '3']","['2', '2', '2', '3', '2.5', '2', '2', '2', '2', '2', '2']"
['5604 Pineridge Pl'],['1350'],"['1249', '1249', '\\""1', '928', '1050', '912', '1075', '1100', '989', '2025', '903', '976', 'null']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '4', '3', '3', '0']","['2', '2', '2', '1', '1.5', '2', '1', '2', '1', '2', '1', '1', 'null']"
['8638 Thomas Rd'],['1100'],"['765', '765', '\\""765 sqft\\""', '1530', '1530', '778', '770', '765', '766', '1556', '765', '766']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '4', '3', '3']","['2.5', '2.5', '3', '2.5', '2.5', '2.5', '2.5', '2.5', '3', '3', '2.5', '2']"
['1175 Bonita Way'],['1375'],"['1232', '1232', '\\""1', '1344', '1308', '1526', '1232', '1360', '1143', '1389', '1447', '1427', '1260', '1454']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['2', '2', '2', '2.5', '2', '2', '2', '2.5', '2', '2', '2.5', '2', '2', '2']"
['1459 Cambridge Ct'],['1545'],"['2236', '2236', '\\""2', '1810', '1372', '1670', '1366', '716', '1844', '1658', '1782', '1566', '2556', '890', '1520']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '4', '3', '5', '3', '3']","['2.5', '2.5', '3', '2', '2', '2', '2', '3', '2.5', '3', '2', '2', '4', '2.5', '3']"
['5329 Denny Dr'],['1275'],"['1769', '1769', '\\""1', '1066', '1056', '1769', '1050', '1525', '1201', '1801', '1161', '1025', '1473']","['3', '3', '3', '3', '3', '3', 'null', '3', '3', '3', '3', '3', '3']","['2', '2', '2', '2', '2', '2', '1.5', '1', '2', '1.5', '2', '1.5', '1.5']"
['776 Georgetown Ct'],['1025'],"['1590', '1590', '\\""1', '1568', '1536', '768', '1558', '1550', 'null', '1', '768']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['2.5', '2.5', '3', '2.5', '2.5', '2.5', '2.5', '2.5', '2.5', '2.5', '2.5']"
['1849 Broad River Rd'],['1595'],"['1530', '1530', '\\""1', '1530', '1530', '1530', '1530', '1530', '1530', '1530', '1530']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['2.5', '2.5', '3', '2.5', '2.5', '2.5', '2.5', '2.5', '2.5', '2.5', '2.5']"
['9034 Franklin Ct'],['1345'],"['1361', '1361', '\\""1', '1382', '1028', '1028', '1458', '1300', '1175', '1420', '1900', '1800', '1287', '1172', '1240', '1133']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '4', '3', '3', '3', '3', '3']","['2', '2', '2', '1.5', '1.5', '1.5', '1.5', '2.5', '2', '2', '2', '2', '2', '2', '2', '2']"
['2879 Lake Park Dr'],['3775'],"['3812', '3812', '\\""3', '4065', '5849', 'null', '4700', '2251', '3902', '3461', 'null']","['7', '7', '7', '5', '11', '0', '5', '4', '4', '3', '0']","['3.5', '3.5', '4', '6', '10', 'null', '3.5', '4.5', '4', '3', 'null']"
['921 Cone Rd'],['1164'],"['1050', '1050', '\\""1', '1162', '1529', '936', '962', 'null', '988', '1100', '1566']","['3', '3', '3', '3', '3', '3', '3', '0', '3', '3', '5']","['1.5', '1.5', '2', '1', '2', '1', '1', 'null', '1', '2', '3']"
['6345 Thornhedge Dr'],['1338'],"['1512', '1512', '\\""1', '1670', '1227', '1227', '1456', '1854', '1704', '1408', '1254', '1902']","['6', '6', '6', '3', '3', '3', '4', '3', '3', '3', '3', '4']","['2', '2', '2', '2', '2', '1.5', '2.5', '2', '2', '2', '1.5', '2']"
['9631 Carolina Dr'],['1400'],"['1937', '1937', '\\""1', '2367', '1706', '2432', '1607', '2666', '1763', '2508', '1285', '1885']","['3', '3', '3', '3', '5', '4', '4', '3', '4', '4', '4', '3']","['2', '2', '2', '2', '3', '2', '3', '2.5', '4', '3', '2.5', '2']"
['8548 Guthrie Dr'],['1295'],"['1413', '1413', '\\""1', '1530', '1540', '765', '1760', '1676', '1369', '2446', '1383', '1241', '1085', '2016', '1857', '829']","['3', '3', '3', '3', '3', '3', '3', '4', '3', '4', '3', '3', '4', '4', '3', '3']","['2', '2', '2', '2.5', '2.5', '2.5', '2', '2', '2', '3', '2', '2', '2.5', '3', '2', '2.5']"
['1575 Elizabeth Ln'],['1395'],"['1456', '1456', '\\""1', '1392', '1475', '1376', '1418', '1506', '1638', '1372', '1436', '1382']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2']"
['543 Springwood Dr'],['800'],"['900', '900', '\\""900 sqft\\""', '925', '855', '855', '3422', '1711', '1800', '3422', '1248', '1711']","['2', '2', '2', '3', '2', '2', '2', '2', '4', '8', '3', '0']","['1', '1', '1', '1', '1', '1', '2', 'null', '2', 'null', '2', 'null']"
['12208 Barney Ct'],['1400'],"['1813', '1813', '\\""1', '1694', '1813', '1381', '2336', '1852', 'null', 'null', '1174', '1500']","['3', '3', '3', '3', '3', '4', '4', '3', '0', '0', '4', '3']","['2', '2', '2', '2.5', '2', '2.5', '2.5', '2.5', 'null', 'null', '3', '2']"
['1214 Village Path'],['1595'],"['1878', '1878', '\\""1', '2828', '2064', '1232', '2200', '1800', '891', '1577', '2120', '1518', '891', '1577', '891']","['4', '4', '4', '4', '3', '3', '3', '4', '4', '3', '4', '3', '3', '3', '3']","['3', '3', '3', '2.5', '2.5', '2', '2.5', '3', '2.5', '2', '3', '2', '2.5', '2', '2.5']"
['302 Country Club Dr'],['1050'],"['1300', '1300', '\\""1', '1250', '698', '696', '600', '1392', '1204', '699', '699']","['3', '3', '3', '3', '3', '3', '2', '2', '2', '3', '3']","['2.5', '2.5', '3', '2', '2.5', '2.5', '1.5', '2.5', '1.5', '2.5', '2.5']"
['8290 Glenwoods Ter'],['918'],"['1200', '1200', '\\""1', '1938', '1938', '1470', '1938', '1600', '1000', '1025', '1614']","['2', '2', '2', '4', '4', '3', '4', '3', '2', '3', '3']","['1', '1', '1', '3', '3', '2', '3', '2', '1', '1.5', '3']"
['2216 Sawgrass Dr'],['1499'],"['1774', '1774', '\\""1', '2410', '1392', '2511', '2432', '1191', '1774', '3044', '1522', '2511', '3209']","['4', '4', '4', '4', '3', '5', '4', '4', '4', '5', '5', '5', '5']","['2', '2', '2', '2.5', '1.5', '4', '3', '2.5', '2', '3', '3', '3', '3']"
['1730 Stratford Arms Ct'],['1325'],"['1713', '1713', '\\""1', '1368', '1285', '2172', '2640', '1152', '1901', '1176', '1673', '1884']","['3', '3', '3', '3', '3', '4', '5', '3', '3', '3', '3', '3']","['2', '2', '2', '2', '1.5', '2.5', '3', '1.5', '2', '1.5', '3', '2']"
['5305 Brentwood Rd'],['1300'],"['1248', '1248', '\\""1', '1044', 'null', '1120', '1324', '1324', '1036', '975', '1100', '925', '960']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['2.5', '2.5', '3', '1', '2', '2', '2', '2', '2', '1', '1', '1.5', '1']"
['4186 Conley Dr'],['1445'],"['1889', '1889', '\\""1', '1300', '1456', '1008', '1053', '806', '1222', '1248', '1092']","['6', '6', '6', '4', '3', '3', '4', '3', '3', '3', '4']","['3', '3', '3', '2.5', '1.5', '2.5', '1.5', '2.5', '2', '1.5', '2']"
['5680 Grande River Rd'],['1525'],"['2286', '2286', '\\""2', '2006', '1460', '1486', '1035', '1035', '1101', '1624', '1035', '846', '1078', '884']","['4', '4', '4', '4', '3', '3', '4', '4', '4', '4', '4', '4', '4', '3']","['2.5', '2.5', '3', '2.5', '2.5', '2.5', '2.5', '2.5', '2.5', '2.5', '2.5', '2.5', '2.5', '2.5']"
['7452 Garnet Dr'],['1250'],"['2232', '2232', '\\""2', '2012', '1924', '1006', '2012', '1924', '2201', '2104', '1116', '2148', '985']","['4', '4', '4', '3', '3', '3', '3', '3', '4', '4', '4', '4', '4']","['2.5', '2.5', '3', '2.5', '3', '2.5', '3', '2.5', '3', '2.5', '2.5', '2.5', '2.5']"
['706 Rosewood Cir'],['1550'],"['1994', '1994', '\\""1', '2200', '1514', '2901', '1416', '1812', '1578', '1361', '1274', '1120', '1324', '1230']","['3', '3', '3', '3', '3', '4', '3', '4', '3', '4', '3', '3', '4', '3']","['3', '3', '3', '2.5', '2', '2.5', '2', '3', '2', '3', '3', '2.5', '3', '3']"
['1103 Village Oaks'],['1735'],"['2828', '2828', '\\""2', '1878', '2064', '2901', '1414', '1518', '1671', '1626', '1252', '1016', '1596', '1068']","['4', '4', '4', '4', '3', '4', '4', '3', '3', '3', '4', '3', '3', '3']","['2.5', '2.5', '3', '3', '2.5', '2.5', '3', '2', '2', '2.5', '3', '2.5', '2', '2.5']"
['6690 Bent Creek Dr'],['1411'],"['1872', '1872', '\\""1', '1597', '1512', '2024', '1310', '1320', '1572', '1232', '1258', '1442', '889', '1405', '1340', '1097']","['4', '4', '4', '3', '4', '3', '3', '4', '3', '3', '3', '3', '3', '3', '3', '3']","['2', '2', '2', '2.5', '2', '2', '2', '3', '1', '2', '2', '2', '2.5', '2', '2', '2']"
['1573 Keystone Dr'],['1375'],"['1662', '1662', '\\""1', '1889', '1870', '912', '1852', '896', '1968', '935', '2034', '984']","['4', '4', '4', '6', '3', '3', '3', '3', '4', '3', '4', '4']","['2.5', '2.5', '3', '3', '3', '2.5', '2.5', '2.5', '3', '2.5', '3', '2.5']"
['5596 Hosea Ct'],['1935'],"['3268', '3268', '\\""3', '1284', '2044', '1634', '2824', '1634', '1838', '2044', '2396']","['5', '5', '5', '5', '6', '4', '4', '4', '4', '6', '4']","['3', '3', '3', '3', '4', '2.5', '3', '2.5', '3', '3.5', '3']"
['871 Tara Bnd'],['1750'],"['2901', '2901', '\\""2', '1994', '1550', '1558', '1261', '1511', '1423', '1018', '1447', '1547']","['4', '4', '4', '3', '4', '3', '4', '4', '4', '3', '4', '3']","['2.5', '2.5', '3', '3', '3', '3', '2.5', '2.5', '3', '2.5', '2.5', '2']"
['587 Sycamore Dr'],['1555'],"['1693', '1693', '\\""1', '1248', '1205', '1488', '1790', '1792', '1792', '1376', '1366', '1201', '1485', '1673', '1202']","['4', '4', '4', '3', '3', '3', '3', '4', '4', '3', '4', '2', '4', '4', '3']","['2.5', '2.5', '3', '1', '2', '2', '2.5', '3', '2', '2', '3', '1.5', '2.5', '3', '1.5']"
['9590 Teal Ter'],['1149'],"['1582', '1582', '\\""1', '1300', '1416', '1599', '1248', '845', '1236', '1576', '1572', '912', '1660']","['3', '3', '3', '3', '4', '3', '3', '3', '3', '3', '3', '3', '3']","['2', '2', '2', '2.5', '2', '2', '2.5', '2.5', '2', '2', '2', '2.5', '2']"
['647 Washington Dr'],['1349'],"['1462', '1462', '\\""1', '1567', '1566', '1775', '1704', '1127', '3212', '1232', '2503']","['3', '3', '3', '3', '3', '3', '5', '4', '3', '5', '4']","['2', '2', '2', '2', '2', '2', '3', '2.5', '3', '3', '3']"
['1421 Trafalgar Way'],['1375'],"['2200', '2200', '\\""2', '1392', '1502', '1644', '1050', '1723', '2146', '2440', '1115', '1400']","['3', '3', '3', '3', '3', '3', '3', '3', '4', '4', '3', '3']","['2.5', '2.5', '3', '2', '2.5', '2', '2.5', '2', '2.5', '3', '2.5', '2.5']"
['9366 Thomas Rd'],['1445'],"['1560', '1560', '\\""1', '1300', '1400', '1410', '1392', '1350', 'null', '1500', '780', '1240']","['4', '4', '4', '3', '3', '3', '4', '3', '0', '4', '4', '3']","['3', '3', '3', '2.5', '2', '2', '3', '2', 'null', '3', '3', '2']"
['10822 Wheeler Trce'],['1625'],"['2410', '2410', '\\""2', '1774', '3836', '1392', '1800', 'null', '1689', '2410', '2410', 'null', 'null', 'null']","['4', '4', '4', '4', '4', '3', '3', '0', '3', '4', '4', '0', '0', '0']","['2.5', '2.5', '3', '2', '2.5', '1.5', '3', 'null', 'null', '2.5', '2.5', 'null', 'null', 'null']"
['1741 Portwest Way'],['1275'],"['1374', '1374', '\\""1', '1392', '1679', '1394', '1250', '1293', '1400', '1383', '1225', '840', '2300']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '5']","['2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '3']"
['11110 Shannon Cir'],['1350'],"['1232', '1232', '\\""1', '1672', 'null', 'null', '832', '1120', '963', '965', '2030']","['3', '3', '3', '3', '0', '0', '3', '3', '4', '3', '3']","['2', '2', '2', '2', 'null', 'null', '1', '2', '2.5', '2.5', '3']"
['8390 Attleboro Dr'],['1200'],"['1352', '1352', '\\""1', '1318', '1488', '1040', '975', '975', '975', '1318', '1000', '1040', '975']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['2', '2', '2', '2', '2', '1', '1', '1', '1.5', '2', '1', '1.5', '1']"
['6881 Vesta Brook Dr'],['1149'],"['1393', '1393', '\\""1', '1092', '1540', 'null', '2010', '1390', '1248', '1134', '2430', '1876']","['3', '3', '3', '3', '5', '3', '4', '4', '3', '3', '4', '4']","['2', '2', '2', '2', '3', '2', '3', '2', '1.5', '1.5', '3', '3']"
['330 Derby Dr'],['1600'],"['2282', '2282', '\\""2', '1676', '2286', '952', '2848', '967', '2232', '1110', '1506']","['4', '4', '4', '4', '4', '4', '5', '4', '4', '4', '4']","['2.5', '2.5', '3', '2.5', '2.5', '2.5', '3', '2.5', '2.5', '3', '2.5']"
['10885 Southwood Dr'],['1945'],"['4020', '4020', '\\""4', '2105', '2410', 'null', '2300', 'null', '2508', 'null', 'null', 'null', '3940']","['5', '5', '5', '3', '4', 'null', '4', 'null', '4', '4', '5', '4', '5']","['3.5', '3.5', '4', '2.5', '2.5', 'null', '3', 'null', '3', '3', '3', '3', '4']"
['3168 Creekwood Dr'],['1299'],"['1512', '1512', '\\""1', '1597', '1872', '2024', '1320', '1310', '1176', '1590', '1308', '1500', '1220', '896', '1512', '1300', '1008']","['4', '4', '4', '3', '4', '3', '4', '3', '3', '3', '3', '4', '3', '4', '4', '3', '3']","['2', '2', '2', '2.5', '2', '2', '3', '2', '2', '3', '2', '2', '2', '2', '2', '2', '2']"
['1320 Larkwood Dr'],['1199'],"['1344', '1344', '\\""1', '1100', '1526', '1348', '1232', '1308', '1226', '1235', '1611', '1175', '1285', '1272', '1320', '1203', '1382']","['3', '3', '3', '3', '3', '3', '3', '3', '5', '2', '3', '2', '3', '3', '3', '2', '3']","['2.5', '2.5', '3', '2', '2', '2.5', '2', '2', '3', '2', '2', '2', '2', '2', '3', '2', '2']"
['3656 Bristol Overlook'],['1195'],"['1308', '1308', '\\""1', '1488', '1276', '1355', '1580', '1580', '1360', '2202', '1080', '1270', '1582']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['2', '2', '2', '2.5', '2', '3', '2', '2', '2', '2', '2', '2.5', '2']"
['7131 Lady Heidi Ct'],['500'],"['null', 'null', '1275', '975', '975', '1417', '1383', '1431', '975', '1131']","['1', '1', '1', '3', '3', '3', '4', '3', '4', '4', '4']","['1', '1', '1', '1', '1', '1', '3', '2', '3', '2.5', '2']"
['8178 Winewood Way'],['1345'],"['1515', '1515', '\\""1', '1417', '1524', '994', '1280', '3352', '1575', '1376', '1280', '1328']","['3', '3', '3', '4', '3', '3', '3', '4', '3', '3', '3', '3']","['2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '3']"
['11637 Sarah Loop'],['1795'],"['2992', '2992', '\\""2', '2358', '3836', '2228', '1774', '1390', '2598', '1522', '2478', '2926', '1301', '1496', '1149']","['5', '5', '5', '4', '4', '3', '4', '5', '4', '5', '4', '5', '4', '5', '4']","['2', '2', '2', '3', '2.5', '3', '2', '2.5', '2.5', '3', '2', '3', '2.5', '2.5', '2.5']"
['388 Montgomery Pl'],['1325'],"['1388', '1388', '\\""1', '1530', '765', '1540', '1028', '1382', '1256', '1900', '1377', '1750', '1862', '1188', '1256', '955']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '5', '3', '4', '3', '3', '3', '3']","['2', '2', '2', '2.5', '2.5', '2.5', '1.5', '1.5', '2.5', '2', '2', '3', '2.5', '2.5', '2.5', '2.5']"
['3752 Arminto Dr'],['1645'],"['2932', '2932', '\\""2', '1380', '1491', '1470', 'null', '1581', '2086', '1399', '3388']","['4', '4', '4', '4', '4', '4', '0', '5', '3', '5', '4']","['2.5', '2.5', '3', '3', '3', '3', 'null', '3', '3', '3', '3']"
['9389 Hidden Branch Dr'],['1325'],"['3760', '3760', '\\""3', '1516', '1612', '1104', '1376', '2344', 'null', '1156', '1549']","['4', '4', '4', '3', '3', '4', '3', '5', '0', '3', '3']","['2', '2', '2', '2', '2', '2.5', '2', '4', 'null', '2.5', '2']"
['6394 Veracruse Dr'],['1150'],"['1176', '1176', '\\""1', '1058', '1804', '1508', '1196', '1171', '1100', '1058', '1225', '1058', '1225']","['4', '4', '4', '3', '3', '4', '3', '3', '3', '3', '4', '3', '3']","['2', '2', '2', '2.5', '2.5', '1.5', '1', '2', '1.5', '1.5', '1.5', '2', '1']"
['8173 Creek St'],['1329'],"['1822', '1822', '\\""1', '1603', '1503', '1276', '1590', '1518', '1404', '1258', '1283', '1580']","['4', '4', '4', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2']"
['7137 Stanley Ln'],['1500'],"['1628', '1628', '\\""1', '1522', '1606', '1356', '2110', '1356', '1788', '1305', '1118', '1334', '1262', '1318', '1174', '848', '1319']","['4', '4', '4', '3', '3', '3', '3', '3', '3', '4', '3', '3', '3', '3', '3', '3', '3']","['null', 'null', '2', '2.5', '2', '2.5', '2', '2', '2.5', '2', '2', '2.5', '2.5', '2', '2', '3']"
['1778 Blue Heron Way'],['1575'],"['3836', '3836', '\\""3', '2992', '2110', '2410', '2358', '2002', '1552', '1090', '1369', '2924', '1932', '1425', '3232']","['4', '4', '4', '5', '4', '4', '4', '4', '4', '3', '4', '4', '4', '4', '5']","['2.5', '2.5', '3', '2', '2.5', '2.5', '3', '3', '3', '2.5', '3', '3', '4', '3', '3']"
['460 Pernell Dr'],['1695'],"['2680', '2680', '\\""2', '3648', '2680', '1812', '3286', 'null', '3216', '3000', '2910', '1451']","['4', '4', '4', '5', '4', '4', '5', '0', '4', '4', '4', '4']","['3', '3', '3', '4', '3', '3', '3', 'null', '3', '3', '2.5', '3']"
['6199 Harvard Ct'],['1415'],"['1368', '1368', '\\""1', '1713', '1402', '900', '1402', '1618', '900', '1320', '1572', '786']","['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","['2', '2', '2', '2', '2', '2.5', '2', '3', '2.5', '2', '2.5', '2.5']"
['1422 Amaryllis Way'],['1600'],"['1995', '1995', '\\""1', '1202', '1528', '1153', '1128', '1135', '2100', '1195', '2344', '2228', '1488']","['4', '4', '4', '3', '3', '4', '4', '4', '4', '4', '4', '4', '5']","['3', '3', '3', '2', '2', '2.5', '2.5', '2.5', '3', '3', '3', '3', '3']"
['1610 Cheryl Ter'],['1199'],"['1372', '1372', '\\""1', '1810', '1670', '1896', '1260', '1877', '1552', '1885', '1075', '1400', '1722']","['3', '3', '3', '3', '3', '4', '3', '3', '3', '3', '3', '3', '4']","['2', '2', '2', '2', '2', '3', '2', '2', '2', '2', '2.5', '2', '3']"
['7063 Babbling Brook Dr'],['1395'],"['1606', '1606', '\\""1', '1356', '1522', '1628', '1356', '1788', '2110', '2024', '1368', '1342', '2559', '1360', 'null', 'null', '1342', '1638']","['3', '3', '3', '3', '3', '4', '3', '3', '3', '3', '3', '3', '4', '3', '0', '0', '3', '3']","['2.5', '2.5', '3', '2', '2', 'null', '2', '2', '2.5', '2', '2', '2', '3', '2', 'null', 'null', '2', '2']"
['1265 Misty Meadows Ln'],['1580'],"['2064', '2064', '\\""2', '2828', '1878', '1604', '1327', '2074', '1016', '2208', '2500', '1650', '1173']","['3', '3', '3', '4', '4', '3', '4', '3', '4', '4', '4', '3', '4']","['2.5', '2.5', '3', '2.5', '3', '2', '2.5', '2.5', '3', '2.5', '4', '2.5', '2.5']"
